# Time-averaged data for fix printp
# TimeStep v_pxy v_pxz v_pyz v_pxx v_pyy v_pzz
2582 3231.04 -1161.55 -1965.39 56966.2 53263.9 58642
2584 3213.11 -1744.05 -2225.1 56811.9 54045.8 58399.9
2586 3177.87 -2145.92 -2040.59 56023.9 54480.5 57861.2
2588 3018.55 -2285.65 -1635.85 55017.8 54562.4 56902.3
2590 2713.61 -2267.45 -1230.72 54056.7 54494.3 55924.8
2592 2266.69 -2168.36 -909.828 53546.4 54713.5 55289.4
2594 1838.28 -2127.66 -477.193 53537.8 55042.5 55013.1
2596 1614.3 -2157.66 217.349 53654.3 55000.5 54781.6
2598 1533.5 -2127.76 878.699 53895.5 54689.5 54435.1
2600 1639.41 -1991.69 1391.81 54399.8 54050.2 53777.1
2602 1990.74 -1710.69 1986.33 54867.5 53397.7 52949.8
2604 2331.06 -1444.54 2507.05 55034.6 52840.2 51848.9
2606 2716.6 -1174.74 2870.58 55254.6 52634.2 50858
2608 3096.86 -947.041 3068.04 55739.7 52762.9 50310.5
2610 3399.66 -874.214 3049.26 56539.4 53270.7 50497.6
2612 3680.29 -979.259 2698.39 57443.4 53795.2 50872.4
2614 4044.34 -1202.91 1970.68 58259.7 54095 51456.2
2616 4488.39 -1359.8 1091.31 58774.4 54455.1 52171.5
2618 4784.92 -1661.51 244.166 58797.1 54624.7 52679.7
2620 4776.33 -2033.29 -597.63 58116.5 54465.4 52734.7
2622 4512.02 -2337.1 -1317.12 56789.9 54387.2 52676.2
2624 3912.48 -2615.67 -1847.44 55232.4 54162 52731.5
2626 3062.52 -2845.58 -2114.79 53692.7 53319.6 52932.1
2628 2131.35 -2903.39 -2226.38 52100.7 52398 53179.4
2630 1214.95 -2759.09 -2222.11 50799.1 52069.1 53606.9
2632 508.666 -2627.36 -1935.21 50011 52075.3 54359
2634 -83.2745 -2426.94 -1258.75 49675.3 52172.2 55148.9
2636 -626.733 -2108.63 -552.292 49527 52253.5 55555.3
2638 -1137.68 -1685.1 4.09816 49567.3 52369.9 55200.1
2640 -1352.57 -1138.67 385.005 50093.3 52616.1 54255
2642 -1239.95 -534.203 552.753 50899.6 52696.9 53275.9
2644 -769.354 94.8887 496.07 51714.2 52405.7 52336.1
2646 -47.4552 809.625 202.794 52506 52074.8 51470.3
2648 822.551 1395.08 -108.56 53213.9 51976.5 50786.6
2650 1845.17 1817.19 -331.542 53857.8 51913.5 50248.5
2652 2810.33 2019.67 -542.029 54304.4 51840.5 49784
2654 3488.89 2009.69 -765.065 54490.6 51637.6 49648.7
2656 4021.15 1895.57 -888.441 54607.7 51316 50150.6
2658 4370.88 1556.14 -877.647 54435.6 51043.6 51002.1
2660 4437.39 944.106 -709.327 53965 50806.7 51696.4
2662 4133.25 231.379 -628.285 53463.7 50666.4 52345
2664 3473.39 -392.268 -729.484 53200.8 50588.6 53148.5
2666 2488.18 -778.459 -941.978 53087.9 50583.3 54006.6
2668 1220.85 -918.785 -1074.28 52891.9 50851.1 54719.1
2670 10.5711 -1063.02 -1157.82 52559.6 51329.5 54963.4
2672 -1111.11 -1343.12 -1203.97 51988 52128.2 54597.1
2674 -2265.1 -1448.5 -1242.77 51613.6 53316.2 53963.8
2676 -3167.79 -1343.44 -1374.66 51295.9 54304.6 53114.4
2678 -3676.76 -1008.33 -1741.49 50688 54793.4 52090.6
2680 -3926.27 -614.998 -2064.59 50285.7 55486.3 51016.9
2682 -3930.71 -282.04 -2246.85 50031.3 56287.7 49873.8
2684 -3563.51 9.75965 -2318.61 50166 57005.8 49092.4
2686 -2899.89 239.404 -2185.49 50676.5 57436.8 48841.9
2688 -2140.53 385.986 -2030.31 51751.9 57991.1 49575.8
2690 -1219.65 424.853 -1653.84 53044.2 58573.7 50798.5
2692 -62.6012 200.83 -1164.69 54008 58601.9 51808.8
2694 1295.7 -183.409 -919.323 54315.5 57620.8 52234.7
2696 2551.05 -508.225 -916.262 53911.5 55610.3 51875.7
2698 3552.57 -836.324 -826.06 53168.4 53424.9 51249.2
2700 4287.29 -1173.75 -810.012 52404.1 51683 50927.8
2702 4650.3 -1450.42 -965.608 51555.8 50179.7 50468.9
2704 4547.33 -1728.33 -1241.16 50685.2 49045.7 49968.8
2706 4111.62 -2032.66 -1492.03 50122.4 48440.6 49857.7
2708 3350.03 -2427.24 -1646.65 49827.6 48314.1 50101.5
2710 2298.13 -2811.67 -1736.81 49621.4 48417.3 49712.4
2712 1128.89 -3037.97 -1814.56 49253.3 48491.8 48506.3
2714 134.759 -3332.53 -1834.43 48817.1 48639.5 47260.6
2716 -618.802 -3583.84 -1795.61 48577.6 48910.5 46179.5
2718 -1287.69 -3685.67 -1678.96 48643.3 49353.9 45707.5
2720 -2000.69 -3656.5 -1320.8 48997.7 50019.7 45862.8
2722 -2476.08 -3776.43 -941.817 49764 50885.6 46545.8
2724 -2531.27 -3879.31 -559.266 50749.3 51750.5 47604.3
2726 -2343.51 -3799.57 -363.17 51861.6 52693.7 48967.4
2728 -1986.49 -3602.11 -291.035 52778.2 53688.5 50230.4
2730 -1163.07 -3412.11 -106.977 53476.3 54473.8 50986.2
2732 80.998 -3260.91 217.381 53736.5 54872.2 51322.1
2734 1342.54 -2981.51 413.218 53819.6 55013.2 51532.4
2736 2453.73 -2538.43 566.201 53756.2 55022 51635.1
2738 3261.15 -1931.12 813.362 53584.7 55052.6 51684.6
2740 3818.83 -1353.36 1169.25 53439.1 55113.1 51735.1
2742 4128.13 -765.654 1435.38 53370.8 55254 51914.3
2744 4095.25 -142.78 1675.95 53133.4 55421 51854.6
2746 3680.03 589.749 1680.11 52448.5 55206.4 51093.3
2748 2980.57 1184.75 1410.87 51366.4 54498 49695.6
2750 2115.56 1340.94 1110.97 50260.4 53694.7 48324.5
2752 1306.57 1134.84 947.58 49195.9 52767.6 47284.7
2754 553.98 591.132 853.458 48426.6 51944.2 46812.9
2756 -255.826 -95.3402 718.892 48073.8 51370 47163.1
2758 -969.766 -823.236 569.798 48073.6 50863.2 47929.9
2760 -1460.12 -1403.41 289.135 48111.7 50254.5 48993.9
2762 -1761.54 -1983.02 -223.694 47687.9 49539.7 49905.4
2764 -1780.24 -2575.12 -747.578 47187.7 48848.7 50115.6
2766 -1335.5 -2988.07 -1124.68 46892.1 48250.6 50063.1
2768 -554.174 -3173.94 -1427.58 47056.5 47976.1 50276.8
2770 505.881 -3073.23 -1580.48 47463.3 48325.6 50999.3
2772 1652.1 -2599.47 -1756.55 48133.5 49066.3 52081.4
2774 2956.47 -1927.1 -2073.78 48768.4 49800.8 52947.3
2776 4231.51 -1105.42 -2399.96 49310.5 50456.7 53590.4
2778 5266.2 -177.102 -2639.29 49947.7 51136.5 54231.4
2780 5823.26 813.252 -2629.37 50703 51769.7 55086.6
2782 6028.29 2005.65 -2563.54 51453.5 52203.4 55793.3
2784 6239.6 3144.07 -2325.41 51703 51945.1 55704.8
2786 6274.32 3834.32 -1914.69 51317.8 51047.2 54698.6
2788 6057.77 3980.9 -1446 50473.1 49723.2 53197.9
2790 5604.78 3709.24 -979.636 49594.8 48372.8 51612.2
2792 4907.09 3162.95 -452.979 49171.1 47211.7 50350.9
2794 3934.07 2457.39 -39.3533 49140.5 46263.9 49480.2
2796 2737.67 1492.31 42.1785 49192.8 45602.6 49153.3
2798 1521.57 299.758 -218.878 49308 45369 49147.8
2800 465.7 -963.448 -331.371 49499.6 45133.2 48913.9
2802 -421.17 -2144 -428.421 49927.5 45160 48590.1
2804 -1191.83 -3114.92 -762.878 50563.6 45812.5 48683.1
2806 -1747.33 -3883.47 -1133.38 51523.2 47214.1 49362.4
2808 -2132.22 -4346.14 -1506.1 52837.5 49215.8 50719.8
2810 -2130.97 -4437.03 -1727.61 54027.4 50990.7 51799
2812 -1505.18 -3994.01 -1705.22 54538.6 52088.1 52449.4
2814 -387.327 -3062.18 -1333.25 54583 52606.3 52950.6
2816 721.854 -1987.73 -812.294 54808 53189.2 53997.1
2818 1815.09 -1194.57 -308.513 55078.9 53877.8 55125.5
2820 2903.41 -698.22 346.946 54774.1 54044.2 55603.3
2822 3709.52 -122.848 1202 53784.2 53948.1 55890.4
2824 4400.47 344.675 1874.4 52387.4 53429.9 55924.8
2826 4981.88 643.306 2217.74 50995 52964.3 55972
2828 5326.68 705.778 2572.83 49664.2 52704.1 56117.4
2830 5215.97 567.511 2820.33 48466.3 52538.3 56428
2832 4635.47 445.032 2908.66 47478.2 52256.7 56834.9
2834 3927.85 59.8278 2728.91 46283.7 51551.7 56373.7
2836 3232.27 -562.642 2395.02 44981.6 50387.5 55099.2
2838 2451.46 -1098.14 1952.41 43947.9 49073.5 53548.7
2840 1582.68 -1343.15 1536.17 43725.9 48076.3 52327.9
2842 764.346 -1508.56 1028.01 44165.5 47446.8 51338.2
2844 100.088 -1549.23 421.85 45166 46982.5 50344.7
2846 -395.509 -1505.82 -267.348 46742.6 46743.8 49688.3
2848 -771.309 -1384 -806.371 48700.3 46901.1 49544
2850 -1069.97 -1191.3 -1107.96 51032.2 47461.2 50052.7
2852 -1172.37 -1056.09 -1172.88 53441.7 48372.6 51052.4
2854 -1048.92 -898.92 -1033.08 55637.5 49423.3 52223.8
2856 -659.408 -595.713 -759.635 57379.1 50529 53244.1
2858 -299.633 -253.579 -465.072 58513.8 51656.8 54206.6
2860 6.8302 -26.7393 9.17284 59141.5 52439.8 55364.5
2862 40.8198 -52.3656 365.302 58906.7 52902.4 56420.3
2864 23.8821 -286.501 730.285 57273.5 52776.9 56758.1
2866 247.522 -711.595 1084.34 54464.5 52154.2 56391.9
2868 658.715 -1232.64 1401.8 51276.4 51346.9 55769.3
2870 916.125 -1909.22 1560.38 48388.8 50781.2 55106.2
2872 940.98 -2566.58 1424.11 46024.5 50269.1 54465.9
2874 785.981 -3114.74 1218.8 44144.4 49741.7 53598.1
2876 537.633 -3599.85 961.892 42834.3 49206.6 52710.5
2878 196.163 -3964.63 610.659 42016.9 48624.1 51765.9
2880 -224.965 -4113.6 137.859 41755.2 48104.8 50572.8
2882 -663.771 -3961.77 -328.313 42018.9 47471.3 49205.6
2884 -995.372 -3499.97 -618.093 42813.2 46900.1 47989.7
2886 -1248.07 -2688.21 -767.593 44018.9 46467.4 47138.1
2888 -1497.84 -1665.9 -653.784 45485.8 46072.1 46776.2
2890 -1938.26 -742.371 -326.37 47165.8 45614.9 46845.3
2892 -2410.37 -5.39706 74.037 48906 45359.4 47447.2
2894 -2820.18 599.144 260.115 50635.8 45489.3 48735.1
2896 -3142.94 1006.88 401.889 52465.9 46140 50726.5
2898 -3079.67 1312.87 659.822 53823.9 46783.4 52787.1
2900 -2553.42 1327.58 1127.21 54390.4 47217.3 54122.6
2902 -1691.25 1169.34 1669.55 54270.8 47697.8 54995.5
2904 -892.556 928.448 2124.14 54070.1 48610 55577.5
2906 -212.904 527.098 2317.52 53657.6 49527.3 55756
2908 260.201 -149.562 2088.36 52706.8 50048.2 55418.5
2910 693.056 -900.495 1915.86 51615.4 50472.4 54890.5
2912 1031.96 -1564.89 1825.4 50548.8 51007.8 54193.9
2914 1222.52 -2021.76 1589.22 49419.8 51176.8 52989.2
2916 1374.52 -2147.13 1061.22 48228.4 50635.7 50884.9
2918 1417.97 -2038.05 617.064 47446.4 49639.1 48532.4
2920 1003.5 -1648.67 343.205 46787.7 48372.8 46328.6
2922 223.637 -1006.65 72.1451 46203.7 46863.1 44201.7
2924 -750.684 -226.568 -262.7 46343.4 45792.1 42665
2926 -1667.08 710.723 -555.993 47187.9 45190.6 42258
2928 -2448.59 1681.1 -764.656 48502.9 45333.2 43083.9
2930 -2989.13 2495.89 -786.587 49909.1 45667.5 44159
2932 -3193.01 2982.72 -487.841 50966.2 46040.2 45111.7
2934 -3061.34 3452.08 -149.747 52210.1 46817.5 46401.8
2936 -2716.29 3862.39 77.4463 53619 47866.3 48201.4
2938 -2370 4098.94 43.4815 55154 48941.2 50286.8
2940 -1970.25 4080.24 -257.992 56477.4 49697.5 52335.8
2942 -1417.03 3958.15 -756.499 57290.1 50521.7 54189.4
2944 -695.877 3770.49 -1283.09 57829.6 51495.6 55730.6
2946 -47.8946 3526.29 -1707.92 58256.8 52336.7 56822.3
2948 485.475 3115.84 -2139.85 58263.6 53019.7 57378.9
2950 859.536 2577.87 -2601.06 57884.7 53694.6 57422.6
2952 1046.62 1974.2 -3122.28 57108.9 54093.6 56981.6
2954 1077.02 1386.56 -3463.69 55907.2 54042.3 55899.6
2956 1038.07 641.017 -3564.8 54478.4 53413.8 54428
2958 806.348 9.34068 -3356.06 52472.8 52031.5 52587.9
2960 502.047 -113.324 -2831.06 49602.8 49872.7 50069.3
2962 211.124 46.5124 -2021.72 46700.6 47454.9 47465.7
2964 -239.49 115.294 -1100.46 44417.5 45436.6 45552.5
2966 -779.822 257.094 -114.515 43037.1 44205.4 44555.1
2968 -1296.95 413.017 877.184 42332.7 43870.2 44438.1
2970 -1702.63 595.763 1883.03 42197.4 44375.7 45081
2972 -2068.65 853.804 2778.56 42638.3 45264.3 46148.1
2974 -2369.48 1235.17 3457.66 43626.6 46336.2 47586.8
2976 -2600.36 1657.24 3932.59 45100.5 47756.6 49202
2978 -2636.08 2131.81 4078.46 46792.4 49528 50995.3
2980 -2296.47 2576.21 4069.1 48850.2 51576.6 52870
2982 -1667.73 2800.64 3927.54 51441.5 54005.9 54768.6
2984 -1058.29 2796.21 3525.89 54054.9 56239.9 56544.9
2986 -678.906 2787.84 2838.39 55872.8 57443.9 58000.1
2988 -405.405 3013.3 1658.9 56502.5 57157.4 58250.4
2990 -42.9175 3190.35 245.177 56576.7 56169.8 57688.3
2992 387.739 3053.22 -917.564 56845.6 55074.3 56916.4
2994 642.378 2763 -1843 56867.5 53908.2 55454
2996 476.507 2248.86 -2355.15 55845 52026.3 53545.1
2998 29.1411 1528.97 -2456.7 53765.5 49929 51702.1
3000 -320.889 709.074 -2358.57 51632 48125.4 50070.5
3002 -690.157 -71.6647 -2101.61 49492.9 46697.8 48679.8
3004 -1156.53 -737.964 -1741.64 47475.4 45814.2 47633.4
3006 -1582.54 -1323.35 -1330.54 45680.9 45440.1 46824.2
3008 -1856.74 -1548.04 -870.82 44298.1 45466.6 46321.4
3010 -1905.09 -1345.94 -311.406 43058.1 45434.9 45959.1
3012 -1781.86 -1089.85 264.4 41944.3 45250.9 45469.1
3014 -1692.92 -1008.65 782.564 41313.1 45275.5 45210.2
3016 -1590.06 -897.987 1265.67 41567.6 45816 45659.6
3018 -1498.63 -537.598 1600.94 42616.6 46913.7 46885.8
3020 -1290.43 -271.416 1895.78 44405.7 48650.1 48754.5
3022 -878.213 -278.414 2259.13 46840.4 50938.9 51196.7
3024 -345.729 -328.315 2458.76 49076.7 52833.8 53153.3
3026 -115.646 -185.505 2211.43 50486.6 53803.1 54374.2
3028 -135.127 123.122 1567.79 51155.5 54186.8 55032.8
3030 -8.58795 281.032 1067.83 51630.7 54740.4 55632.2
3032 208.972 317.991 820.064 52096.3 55216.5 56227.3
3034 356.553 345.619 633.839 52128.9 55140.4 56339.1
3036 520.434 420.182 398.935 51383.1 54357.8 55929.5
3038 742.271 536.952 144.012 49925 52747.4 54644.5
3040 924.734 626.077 -40.8283 48094.4 50834.5 52743.1
3042 1089.14 663.416 -44.4312 46227 49324.1 50816.6
3044 1175.61 580.113 118.407 44675.1 47925.9 49203.2
3046 1188.93 460.415 275.785 43717.5 46713.9 48083.5
3048 1288.74 407.959 455.095 43454 46487.2 47333.3
3050 1560.93 314.215 726.288 43713.8 47398.5 47056.3
3052 1808.35 127.4 1098.28 43932.6 48287.9 46957.8
3054 1662.79 153.478 1419.02 44211.6 48808.4 47010.4
3056 1325.48 405.53 1562.35 45083.3 49711.8 47563
3058 900.986 762.026 1395.03 46838.1 51222.9 48826.4
3060 403.955 1159.12 1117.77 48953.2 52684.6 50432.8
3062 53.4778 1723.97 903.33 50917.9 54133.9 51826.8
3064 -191.808 2328.43 685.216 52736.4 55315.6 52635.8
3066 -266.063 2598.63 440.236 54450 56072.3 53390.5
3068 -306.022 2681.78 196.281 55694 56464.3 54099.4
3070 -524.454 2706.03 108.341 56119.2 56547.8 54562.1
3072 -830.544 2624.48 111.656 56130 56549 54738.1
3074 -1044.5 2487.89 141.488 55935.6 56541.2 54776.7
3076 -1290.62 2268.8 337.116 55558.5 56383.2 54593.6
3078 -1651.36 2011.83 565.401 55130.2 56309.1 54462.6
3080 -2260.75 1447.4 686.248 54212.2 55919.3 54316
3082 -3070.93 849.289 755.39 52546.3 55157 53585.4
3084 -3712.03 439.487 1075.31 50325.5 53491.3 51855
3086 -3825.08 159.286 1535.16 47996.6 51158.2 49759.4
3088 -3377.35 -78.9726 1859.03 46233.2 48839.3 48012.4
3090 -2685.55 -313.747 2039.25 45189.7 47003.6 46742.7
3092 -1999.34 -461.438 2178.72 44785.1 46010.2 46176.6
3094 -1494.94 -538.556 2333.14 44865.2 45646.6 46278
3096 -1074.01 -601.026 2289 45405.6 45695.3 46941.5
3098 -657.757 -593.099 1968.87 46214 46374 47807.3
3100 -232.98 -420.223 1432.2 47339.3 47694.5 48774.9
3102 97.0685 -149.307 761.857 48795.8 49309 49750
3104 330.718 134.285 36.2554 50530.7 50991.7 50764.7
3106 469.563 421.483 -638.799 52190.9 52578 51640.7
3108 549.179 717.941 -1236.13 53593.8 54278.9 52235.4
3110 333.828 1070.87 -1712.41 54741.3 55942.8 52811
3112 -57.2724 1363.75 -1708.15 55892 57239 53497.5
3114 -479.358 1712.67 -1385.04 56549.3 58003.8 54151.4
3116 -704.857 2088.12 -823.844 56400.7 58284.2 54127.1
3118 -684.368 2313.18 -91.1413 55300.5 57294.3 52832.4
3120 -721.473 2439.51 661.374 53406.9 54840.8 50450.2
3122 -875.073 2513.37 1375.39 51264 52067.5 48018.4
3124 -1027.73 2394.39 2210.55 49280.4 49721.6 46035.7
3126 -1142.83 2009.14 3148.25 47776.8 47586.4 44336.2
3128 -1231.36 1556.9 3874.82 46764.1 45627.4 43008.8
3130 -1365.7 1117.68 4209.55 46185.5 44127.7 42047.2
3132 -1538.82 821.22 4223.52 46019.3 43252.9 41488.6
3134 -1720.35 677.786 3896.49 46284.1 43128.1 41531.1
3136 -1859.72 771.378 3216.62 46861.9 43481.8 42062.1
3138 -1757.56 941.575 2298.65 47726.9 43980.1 42705.9
3140 -1615.94 1112.05 1256.6 48629.2 44864.2 43533.5
3142 -1441.22 1212.06 262.886 49749.4 46302.8 44782.3
3144 -1313.54 1248.45 -605.133 51163 47939 46590.2
3146 -1218.51 1238.71 -1311.87 52623.1 49341.9 48508.7
3148 -1170.71 1168.71 -1835.49 53771.2 50797 50329.3
3150 -1136.87 961.035 -2122.84 54455.1 52229.1 51920.1
3152 -1030.19 771.677 -2314.33 54570.8 52983.5 52883.1
3154 -824.747 384.384 -2349.66 54094.6 53207.2 53068.3
3156 -649.134 -137.496 -2085.29 53700.6 53034.4 52927.6
3158 -553.837 -706.033 -1599.52 53631.3 52531.4 52424
3160 -481.592 -1284.95 -1096.42 53234.3 51718.8 51571.7
3162 -264.2 -1766.42 -525.815 52437.7 50706.9 50548.1
3164 -65.5579 -2150.72 172.368 51580.6 49532.8 49530.2
3166 -220.109 -2435.5 840.484 50717 48368.4 48760.6
3168 -503.823 -2609.81 1298.51 50064.1 47351.5 48070.1
3170 -860.616 -2583.13 1602.96 49549.1 46369.6 47215.9
3172 -1207.34 -2396.13 1754.49 49337.7 45581.8 46438.8
3174 -1559.97 -2044.1 1834.74 49616.5 45119.8 45973.4
3176 -2027.75 -1439.41 1884.25 50272.8 45340.6 45900.8
3178 -2478.02 -721.875 1971.02 50888.4 46049.9 46049.8
3180 -2922.58 5.99676 1889.67 51718 47326.6 46519.9
3182 -3240.85 815.499 1600.04 52706.7 48894.1 47190.8
3184 -3323.67 1514.34 1110.8 53682.6 50599.4 47935.8
3186 -3183.89 2001.33 672.953 54643.6 52340.7 48812.1
3188 -2988.88 2366.54 262.333 55647.8 54084.7 49759.8
3190 -3065.67 2626.23 -66.3791 56393.7 55644.1 50887.9
3192 -3529.77 2448.75 -372.768 56623.7 56808.4 51735.7
3194 -3804.64 1828.27 -579.335 56217.3 57154.4 52046.4
3196 -3504 1153.22 -651.141 55333.2 56604.2 51813.8
3198 -2995.71 600.907 -571.757 54047.1 55461.8 50845.8
3200 -2367.64 -41.4244 -299.958 52728.9 54020.2 49570.5
3202 -1558.78 -886.891 138.52 51693.4 52599.9 48498.3
3204 -669.018 -1898.46 686.521 50990.2 51380.4 47855.3
3206 181.857 -2828.73 1221.08 50386.1 50573.1 47717
3208 795.883 -3631.11 1619.07 50083.8 49820 47719.7
3210 1098.16 -4265.76 2074.48 49887.3 49189.5 47733.5
3212 1069.94 -4613.69 2442.1 49602.8 48477.4 47660.4
3214 1079.93 -4712.72 2594.9 48957.3 47540.2 47380.8
3216 1164.77 -4465.25 2578.6 48244 46603.2 46725.2
3218 1257.39 -3845.19 2367.6 47983.2 46208.8 46065.3
3220 1274 -2997.59 1946.89 48454.2 46417 45999.2
3222 1053.91 -2147.52 1419.2 49565.7 47231.6 46440.2
3224 751.438 -1422.71 719.315 50840.6 48512.1 47312
3226 466.36 -749.287 -38.1603 52131.5 50145.6 48601.5
3228 240.344 -80.3823 -851.279 53713.7 51875.5 49917.2
3230 -30.0496 703.072 -1626.67 55579.8 53654.6 51045.7
3232 -304.449 1388.84 -2394.24 57100.8 55101.9 52044.4
3234 -429.97 1692.21 -2914.04 58040.8 55825.3 52880.2
3236 -258.694 1846.29 -3169.31 58321.6 55723.7 53168.4
3238 167.982 2101.66 -3078.95 58246.8 54860.8 53011.2
3240 792.045 2052.45 -2772.12 58064.7 53419.8 52952.3
3242 1186.88 1548.01 -2498.08 57813.6 51649.5 53058.2
3244 1377.8 937.413 -2075.8 57383.3 49966.4 53350.1
3246 1487.99 348.972 -1439.26 56422.1 48229.6 53443.8
3248 1492.45 -210.371 -769.381 55102.3 46455.9 53194.3
3250 1291.21 -699.307 -188.485 53502.1 44641.4 52476.5
3252 692.634 -1133.75 246.768 52214.3 43473.4 51698.3
3254 101.817 -1413.52 612.427 51690.8 43447.1 51354.2
3256 -428.962 -1449.46 828.91 51882.5 44308.6 51573.2
3258 -795.373 -1233.85 871.101 52314 45539.6 51942.1
3260 -974.939 -980.982 803.715 52660.3 46765.5 51995.9
3262 -1054.71 -805.34 542.402 52721.2 48072.1 51649.8
3264 -1134.62 -646.513 74.6955 52843.7 49674 51185.2
3266 -1343.43 -338.873 -609.214 52739.9 51263.1 50770
3268 -1508.13 43.7033 -1433.31 52645.7 52326.2 50671.2
3270 -1311.17 441.601 -2207.6 52503.7 52962.4 50610
3272 -852.44 844.241 -2822.13 52230 53607.6 50452
3274 -215.921 1042.27 -3179.89 52139.3 54360.9 50442.5
3276 467.063 948.587 -3170.77 52211.5 54912.1 50580.1
3278 1139.81 650.818 -2905.51 52195.9 54822.7 50688.1
3280 1665.91 287.301 -2338.22 51979.5 54392.9 50794.4
3282 2076.85 -201.851 -1680.35 51763.6 53822.7 50899.9
3284 2285.2 -827.033 -957.157 51629.7 52983 50818.8
3286 2287.83 -1544.02 -226.162 51463.3 51796.2 50513.8
3288 2066.85 -2206.4 577.121 50812 50334 50039.8
3290 1846.74 -2580.25 1365.99 49712.7 48525.5 49353.2
3292 1590.28 -2658.95 1933.92 48283 46736.2 48588.4
3294 1165.05 -2620.26 2238.52 47067.7 45364.1 48028.7
3296 580.4 -2644.56 2430.22 46280.6 44630 47814.3
3298 -177.507 -2777.01 2463.4 45680.2 44610.2 48073.3
3300 -1010.39 -2887.23 2286.44 45677 45250.8 48712
3302 -1725.31 -2735.59 1925.98 46161.5 46411.3 49494.9
3304 -2106.65 -2508.33 1331.48 46807.3 47982.8 50540.9
3306 -2363.33 -2255.47 733.065 47709.1 49768.6 51856.3
3308 -2659.7 -1765.76 352.679 48583.5 51279.8 52969.2
3310 -2872.47 -1276.64 -35.2487 49421.6 52265.6 53838.2
3312 -2827.89 -1005.01 -424.761 50254.5 52579 54318.7
3314 -2624.28 -827.282 -676.834 50723.6 52219.5 54255.3
3316 -2254.86 -701.02 -629.553 50664 51447.5 53822.1
3318 -1817.42 -718.088 -282.978 50462.5 50488.9 53540.8
3320 -1476.67 -914.426 286.866 50531.3 49857.6 54015.1
3322 -1087.14 -1247.18 861.034 50669.3 49465.3 54665.3
3324 -532.286 -1578.99 1426.72 50419.2 48756.9 54682.6
3326 170.908 -1961.84 1943.18 49842.9 47683 53994.1
3328 815.61 -2351.03 2339.03 49142.7 46632.9 52804.3
3330 1379.6 -2525.98 2585.45 48565.8 46026.6 51793.1
3332 1931.13 -2492.41 2556.96 48011.4 45727.8 51121
3334 2460.41 -2254.56 2236.7 47914.2 45987 50507.8
3336 2952.85 -1757.9 1773.74 48575.1 47063.5 49770.9
3338 3161.36 -1036.6 1164.38 49276.8 48110.5 48992.8
3340 2928.87 -402.792 347.109 49388.3 48401 48150.3
3342 2406.27 26.5367 -398.764 48865.1 48517.4 47408.6
3344 1781.65 347.662 -960.278 48476 48993 46947.8
3346 1122.92 629.027 -1409.23 48466.4 49727.8 46750.3
3348 320.265 849.396 -1722 48725.8 50615.8 47010.8
3350 -368.764 822.575 -1754.6 49375.7 51211.8 47535.8
3352 -918.168 506.377 -1499.63 50363.9 51460.1 48276.8
3354 -1398.51 -25.1539 -1131.99 51205.2 51154.5 48886.4
3356 -1746.92 -651.529 -757.125 51341.7 50463.4 49180.2
3358 -1914.13 -1315.66 -310.54 50951 49618.4 49490.3
3360 -1833.76 -2219.32 319.781 50699.2 49115 49879.6
3362 -1608.89 -3300.44 1126.04 50599 48964.3 50144.9
3364 -1223.8 -4356.47 2178.9 50388.4 48632.4 50156.3
3366 -655.089 -5244.37 3129.04 49816.3 47903.3 50002.9
3368 -57.8489 -5725.95 3575.37 48931.7 46946.3 49291.4
3370 540 -5935.88 3729.68 47898.1 45910.8 48237.6
3372 1098.88 -5927.32 3878.9 47006.3 45073.1 47458.2
3374 1519.9 -5603.47 3871.4 46569.8 44624.8 47344.5
3376 1813.68 -5053.04 3569.23 46817.9 44585.4 47729.9
3378 1937.8 -4239.42 3144.32 47382 44995.5 47994
3380 1916.27 -3071.49 2633.51 47723.9 45750 47791
3382 1857.3 -1760.84 1919.63 47626.8 46717 47902.9
3384 1582.54 -410.479 1049.15 47482.4 47654 48312.7
3386 1160.28 786.522 303.835 47644.9 48622.6 48786.5
3388 779.515 1724.64 -424.639 48214.3 49639.3 49191.6
3390 446.354 2450.56 -934.002 48899.1 50668.9 49423.9
3392 299.789 2786.89 -1236.42 49441.3 51557.3 49723
3394 206.197 2688.29 -1192.86 49715.9 52235.4 49996.5
3396 56.2002 2435.53 -870.284 49781.4 52639 49852.4
3398 -76.9294 1880.03 -549.902 49750.6 52853.4 49773.3
3400 -102.081 975.626 -0.532428 49688.9 52828.5 50070
3402 -101.021 -29.4449 615.861 49629.9 52802.2 50639.2
3404 29.046 -935.728 1078.76 49277.3 52851.9 51031.2
3406 146.647 -1781.03 1266.3 48724.6 52853 51231
3408 223.103 -2475.07 1404.9 48125 52841.1 51345.6
3410 450.555 -2960.95 1613.45 47737.8 52837.4 51263.7
3412 905.814 -3220.71 1748.81 47819.9 52986.6 51163.9
3414 1440.05 -3230 1594.43 48239.6 53297.1 50962.8
3416 1856.8 -2918.8 1280.97 48508.2 53499.6 50669.6
